dep,jour,hosp_t,rea_somme,dc_somme
01,2020-03-19,1,0,0
01,2020-03-20,0,0,0
01,2020-03-21,4,0,0
01,2020-03-22,6,1,0
01,2020-03-23,15,2,0
01,2020-03-24,22,3,0
01,2020-03-25,30,5,0
01,2020-03-26,40,8,2
01,2020-03-27,54,10,2
01,2020-03-28,57,13,3
01,2020-03-29,61,15,6
01,2020-03-30,75,21,10
01,2020-03-31,84,21,11
01,2020-04-01,110,35,13
01,2020-04-02,121,41,15
01,2020-04-03,119,44,18
01,2020-04-04,130,53,23
01,2020-04-05,137,57,25
01,2020-04-06,140,59,26
01,2020-04-07,148,62,28
01,2020-04-08,154,70,32
01,2020-04-09,154,73,36
01,2020-04-10,158,75,41
01,2020-04-11,148,78,43
01,2020-04-12,148,80,43
01,2020-04-13,155,81,45
01,2020-04-14,162,82,47
01,2020-04-15,163,82,53
01,2020-04-16,176,83,53
01,2020-04-17,172,85,56
01,2020-04-18,194,88,61
01,2020-04-19,196,89,61
01,2020-04-20,195,90,63
01,2020-04-21,194,93,65
01,2020-04-22,188,94,69
01,2020-04-23,184,94,73
01,2020-04-24,184,94,74
01,2020-04-25,181,94,76
01,2020-04-26,184,94,76
01,2020-04-27,181,94,76
01,2020-04-28,177,94,79
01,2020-04-29,179,94,80
01,2020-04-30,178,96,81
01,2020-05-01,176,96,82
01,2020-05-02,177,97,82
01,2020-05-03,177,97,82
01,2020-05-04,176,97,82
01,2020-05-05,167,99,86
02,2020-03-19,13,9,10
02,2020-03-20,11,12,13
02,2020-03-21,30,15,14
02,2020-03-22,32,16,17
02,2020-03-23,52,17,19
02,2020-03-24,72,21,22
02,2020-03-25,78,26,23
02,2020-03-26,89,29,25
02,2020-03-27,99,32,26
02,2020-03-28,108,34,30
02,2020-03-29,111,35,31
02,2020-03-30,115,39,33
02,2020-03-31,125,45,40
02,2020-04-01,145,49,48
02,2020-04-02,167,50,56
02,2020-04-03,191,54,74
02,2020-04-04,204,58,84
02,2020-04-05,204,58,90
02,2020-04-06,205,59,96
02,2020-04-07,234,63,105
02,2020-04-08,239,68,109
02,2020-04-09,249,72,118
02,2020-04-10,260,79,126
02,2020-04-11,259,79,130
02,2020-04-12,263,80,132
02,2020-04-13,266,80,137
02,2020-04-14,254,82,142
02,2020-04-15,254,86,145
02,2020-04-16,249,87,149
02,2020-04-17,249,88,155
02,2020-04-18,248,88,158
02,2020-04-19,254,89,159
02,2020-04-20,284,96,165
02,2020-04-21,274,97,178
02,2020-04-22,259,98,183
02,2020-04-23,262,99,184
02,2020-04-24,271,100,187
02,2020-04-25,265,100,191
02,2020-04-26,273,100,194
02,2020-04-27,267,100,196
02,2020-04-28,271,104,201
02,2020-04-29,263,108,206
02,2020-04-30,263,109,207
02,2020-05-01,256,110,209
02,2020-05-02,259,110,209
02,2020-05-03,256,110,213
02,2020-05-04,255,110,218
02,2020-05-05,247,110,221
03,2020-03-19,-3,1,0
03,2020-03-20,-2,1,0
03,2020-03-21,2,1,0
03,2020-03-22,2,1,0
03,2020-03-23,8,2,1
03,2020-03-24,10,2,1
03,2020-03-25,12,3,1
03,2020-03-26,16,4,2
03,2020-03-27,19,6,4
03,2020-03-28,24,7,4
03,2020-03-29,26,10,4
03,2020-03-30,34,14,4
03,2020-03-31,35,16,5
03,2020-04-01,37,17,5
03,2020-04-02,35,20,6
03,2020-04-03,38,20,7
03,2020-04-04,42,20,7
03,2020-04-05,43,24,8
03,2020-04-06,47,25,8
03,2020-04-07,48,25,8
03,2020-04-08,54,28,10
03,2020-04-09,57,29,10
03,2020-04-10,57,31,10
03,2020-04-11,61,32,12
03,2020-04-12,58,32,13
03,2020-04-13,58,32,13
03,2020-04-14,61,34,16
03,2020-04-15,58,34,17
03,2020-04-16,59,34,19
03,2020-04-17,60,34,19
03,2020-04-18,56,34,22
03,2020-04-19,56,35,22
03,2020-04-20,61,35,22
03,2020-04-21,56,35,23
03,2020-04-22,56,36,24
03,2020-04-23,55,36,24
03,2020-04-24,53,36,25
03,2020-04-25,55,36,25
03,2020-04-26,57,36,25
03,2020-04-27,56,36,25
03,2020-04-28,52,36,26
03,2020-04-29,47,38,27
03,2020-04-30,46,38,27
03,2020-05-01,46,38,28
03,2020-05-02,47,38,28
03,2020-05-03,47,38,28
03,2020-05-04,48,38,28
03,2020-05-05,42,38,30
04,2020-03-19,0,0,0
04,2020-03-20,0,0,0
04,2020-03-21,1,0,0
04,2020-03-22,1,0,0
04,2020-03-23,1,0,0
04,2020-03-24,1,0,0
04,2020-03-25,5,0,0
04,2020-03-26,6,0,0
04,2020-03-27,8,0,0
04,2020-03-28,9,0,0
04,2020-03-29,9,0,0
04,2020-03-30,15,3,1
04,2020-03-31,16,3,2
04,2020-04-01,18,4,2
04,2020-04-02,19,4,3
04,2020-04-03,23,5,3
04,2020-04-04,23,5,3
04,2020-04-05,25,7,3
04,2020-04-06,30,7,4
04,2020-04-07,24,7,4
04,2020-04-08,25,7,4
04,2020-04-09,26,7,4
04,2020-04-10,29,8,4
04,2020-04-11,28,9,4
04,2020-04-12,27,9,5
04,2020-04-13,27,9,5
04,2020-04-14,27,9,5
04,2020-04-15,30,9,5
04,2020-04-16,27,9,6
04,2020-04-17,27,9,6
04,2020-04-18,27,9,6
04,2020-04-19,31,9,6
04,2020-04-20,39,9,6
04,2020-04-21,35,9,7
04,2020-04-22,31,9,7
04,2020-04-23,30,9,7
04,2020-04-24,31,9,7
04,2020-04-25,30,9,7
04,2020-04-26,30,9,7
04,2020-04-27,28,9,7
04,2020-04-28,28,9,7
04,2020-04-29,28,10,7
04,2020-04-30,29,10,7
04,2020-05-01,28,10,8
04,2020-05-02,28,10,8
04,2020-05-03,28,10,8
04,2020-05-04,27,10,8
04,2020-05-05,27,10,8
05,2020-03-19,3,0,0
05,2020-03-20,5,0,0
05,2020-03-21,7,0,0
05,2020-03-22,10,0,0
05,2020-03-23,13,3,0
05,2020-03-24,12,4,1
05,2020-03-25,16,4,1
05,2020-03-26,22,6,1
05,2020-03-27,25,7,1
05,2020-03-28,25,7,1
05,2020-03-29,32,9,1
05,2020-03-30,35,9,1
05,2020-03-31,39,10,1
05,2020-04-01,46,12,1
05,2020-04-02,52,17,1
05,2020-04-03,58,19,1
05,2020-04-04,54,20,1
05,2020-04-05,53,20,1
05,2020-04-06,57,21,2
05,2020-04-07,57,22,2
05,2020-04-08,54,24,2
05,2020-04-09,47,24,2
05,2020-04-10,45,24,2
05,2020-04-11,43,24,2
05,2020-04-12,43,24,3
05,2020-04-13,43,24,3
05,2020-04-14,39,24,3
05,2020-04-15,37,24,4
05,2020-04-16,36,24,4
05,2020-04-17,35,24,5
05,2020-04-18,32,24,6
05,2020-04-19,32,24,6
05,2020-04-20,32,25,6
05,2020-04-21,36,25,6
05,2020-04-22,36,25,6
05,2020-04-23,36,25,6
05,2020-04-24,34,25,6
05,2020-04-25,36,25,6
05,2020-04-26,36,25,6
05,2020-04-27,31,25,6
05,2020-04-28,30,25,6
05,2020-04-29,28,25,8
05,2020-04-30,31,25,8
05,2020-05-01,32,25,8
05,2020-05-02,34,25,8
05,2020-05-03,34,25,8
05,2020-05-04,34,25,8
05,2020-05-05,35,25,10
06,2020-03-19,8,4,0
06,2020-03-20,18,7,2
06,2020-03-21,20,7,4
06,2020-03-22,18,8,6
06,2020-03-23,40,13,6
06,2020-03-24,29,14,6
06,2020-03-25,49,19,7
06,2020-03-26,58,20,10
06,2020-03-27,72,24,10
06,2020-03-28,80,28,13
06,2020-03-29,86,32,15
06,2020-03-30,93,37,18
06,2020-03-31,105,40,21
06,2020-04-01,121,49,27
06,2020-04-02,152,66,30
06,2020-04-03,176,75,33
06,2020-04-04,193,87,36
06,2020-04-05,195,89,41
06,2020-04-06,212,100,45
06,2020-04-07,235,111,46
06,2020-04-08,243,127,54
06,2020-04-09,253,132,59
06,2020-04-10,276,139,61
06,2020-04-11,263,141,65
06,2020-04-12,266,143,66
06,2020-04-13,273,147,73
06,2020-04-14,281,151,79
06,2020-04-15,275,152,83
06,2020-04-16,277,154,86
06,2020-04-17,265,157,94
06,2020-04-18,277,158,96
06,2020-04-19,281,158,97
06,2020-04-20,277,162,106
06,2020-04-21,274,162,107
06,2020-04-22,280,166,109
06,2020-04-23,277,169,110
06,2020-04-24,276,174,117
06,2020-04-25,264,175,121
06,2020-04-26,265,180,122
06,2020-04-27,269,183,126
06,2020-04-28,267,187,128
06,2020-04-29,267,194,128
06,2020-04-30,251,196,133
06,2020-05-01,242,197,134
06,2020-05-02,217,197,135
06,2020-05-03,221,197,135
06,2020-05-04,226,199,145
06,2020-05-05,228,201,147
07,2020-03-19,7,1,0
07,2020-03-20,10,2,1
07,2020-03-21,15,2,1
07,2020-03-22,18,3,1
07,2020-03-23,24,3,2
07,2020-03-24,30,5,3
07,2020-03-25,41,6,4
07,2020-03-26,47,8,5
07,2020-03-27,49,10,9
07,2020-03-28,61,11,10
07,2020-03-29,67,12,11
07,2020-03-30,75,13,12
07,2020-03-31,87,18,13
07,2020-04-01,87,19,17
07,2020-04-02,84,22,23
07,2020-04-03,97,24,24
07,2020-04-04,89,24,26
07,2020-04-05,95,25,26
07,2020-04-06,106,29,30
07,2020-04-07,109,30,32
07,2020-04-08,109,33,35
07,2020-04-09,103,35,38
07,2020-04-10,101,37,40
07,2020-04-11,97,38,40
07,2020-04-12,97,39,40
07,2020-04-13,103,39,43
07,2020-04-14,103,42,46
07,2020-04-15,98,43,46
07,2020-04-16,99,43,46
07,2020-04-17,101,44,49
07,2020-04-18,102,44,50
07,2020-04-19,103,44,50
07,2020-04-20,94,45,53
07,2020-04-21,94,48,54
07,2020-04-22,92,48,55
07,2020-04-23,88,48,57
07,2020-04-24,90,49,57
07,2020-04-25,87,51,59
07,2020-04-26,92,51,60
07,2020-04-27,94,51,66
07,2020-04-28,136,53,68
07,2020-04-29,134,54,69
07,2020-04-30,136,54,70
07,2020-05-01,137,54,71
07,2020-05-02,136,54,71
07,2020-05-03,134,54,73
07,2020-05-04,131,55,75
07,2020-05-05,148,55,80
08,2020-03-19,1,1,0
08,2020-03-20,1,1,0
08,2020-03-21,3,1,0
08,2020-03-22,4,1,0
08,2020-03-23,5,2,0
08,2020-03-24,4,2,0
08,2020-03-25,6,3,0
08,2020-03-26,14,7,0
08,2020-03-27,14,8,0
08,2020-03-28,25,8,0
08,2020-03-29,30,11,0
08,2020-03-30,30,11,0
08,2020-03-31,49,19,0
08,2020-04-01,55,19,1
08,2020-04-02,66,20,1
08,2020-04-03,67,20,2
08,2020-04-04,70,22,3
08,2020-04-05,76,22,4
08,2020-04-06,75,22,6
08,2020-04-07,81,23,6
08,2020-04-08,78,23,7
08,2020-04-09,82,25,9
08,2020-04-10,81,25,11
08,2020-04-11,77,26,13
08,2020-04-12,87,26,17
08,2020-04-13,87,26,17
08,2020-04-14,87,29,21
08,2020-04-15,82,30,25
08,2020-04-16,80,30,25
08,2020-04-17,83,33,27
08,2020-04-18,82,34,32
08,2020-04-19,82,34,35
08,2020-04-20,80,34,40
08,2020-04-21,81,34,41
08,2020-04-22,83,36,43
08,2020-04-23,84,36,43
08,2020-04-24,87,37,43
08,2020-04-25,88,38,44
08,2020-04-26,89,38,44
08,2020-04-27,89,38,46
08,2020-04-28,90,38,46
08,2020-04-29,87,38,46
08,2020-04-30,86,38,46
08,2020-05-01,87,38,48
08,2020-05-02,89,38,48
08,2020-05-03,91,41,49
08,2020-05-04,89,41,50
08,2020-05-05,90,41,50
09,2020-03-19,0,0,0
09,2020-03-20,1,0,0
09,2020-03-21,1,0,0
09,2020-03-22,2,0,0
09,2020-03-23,3,2,0
09,2020-03-24,3,2,0
09,2020-03-25,7,2,0
09,2020-03-26,7,2,0
09,2020-03-27,8,2,0
09,2020-03-28,8,2,0
09,2020-03-29,8,3,0
09,2020-03-30,10,4,0
09,2020-03-31,11,4,0
09,2020-04-01,15,7,0
09,2020-04-02,15,7,1
09,2020-04-03,15,7,1
09,2020-04-04,14,7,1
09,2020-04-05,17,7,1
09,2020-04-06,17,7,1
09,2020-04-07,18,7,1
09,2020-04-08,20,7,1
09,2020-04-09,20,7,1
09,2020-04-10,17,7,1
09,2020-04-11,17,7,1
09,2020-04-12,18,7,1
09,2020-04-13,18,7,1
09,2020-04-14,18,7,1
09,2020-04-15,20,7,1
09,2020-04-16,20,7,1
09,2020-04-17,17,8,2
09,2020-04-18,17,8,2
09,2020-04-19,16,8,2
09,2020-04-20,16,8,2
09,2020-04-21,15,8,2
09,2020-04-22,15,8,2
09,2020-04-23,16,8,2
09,2020-04-24,13,8,2
09,2020-04-25,13,8,2
09,2020-04-26,13,8,2
09,2020-04-27,12,8,2
09,2020-04-28,12,8,2
09,2020-04-29,12,8,2
09,2020-04-30,12,8,2
09,2020-05-01,9,8,2
09,2020-05-02,9,8,2
09,2020-05-03,9,8,2
09,2020-05-04,9,8,2
09,2020-05-05,9,8,2
10,2020-03-19,6,2,0
10,2020-03-20,8,2,0
10,2020-03-21,14,4,0
10,2020-03-22,23,4,0
10,2020-03-23,31,4,2
10,2020-03-24,34,4,2
10,2020-03-25,44,9,6
10,2020-03-26,56,11,6
10,2020-03-27,60,11,6
10,2020-03-28,63,11,7
10,2020-03-29,64,11,7
10,2020-03-30,69,11,7
10,2020-03-31,81,12,8
10,2020-04-01,88,17,18
10,2020-04-02,106,19,20
10,2020-04-03,113,19,21
10,2020-04-04,139,23,31
10,2020-04-05,146,24,34
10,2020-04-06,148,24,35
10,2020-04-07,155,26,38
10,2020-04-08,151,28,47
10,2020-04-09,202,33,58
10,2020-04-10,214,33,59
10,2020-04-11,221,33,61
10,2020-04-12,244,33,61
10,2020-04-13,266,33,62
10,2020-04-14,282,34,65
10,2020-04-15,274,34,70
10,2020-04-16,272,34,72
10,2020-04-17,270,34,74
10,2020-04-18,275,34,74
10,2020-04-19,277,35,76
10,2020-04-20,264,35,82
10,2020-04-21,257,40,86
10,2020-04-22,260,40,93
10,2020-04-23,270,41,98
10,2020-04-24,268,41,102
10,2020-04-25,275,41,105
10,2020-04-26,274,41,106
10,2020-04-27,271,41,108
10,2020-04-28,277,46,109
10,2020-04-29,273,50,112
10,2020-04-30,277,53,114
10,2020-05-01,277,53,115
10,2020-05-02,287,55,115
10,2020-05-03,281,60,115
10,2020-05-04,284,60,116
10,2020-05-05,278,60,116
11,2020-03-19,12,5,3
11,2020-03-20,19,7,5
11,2020-03-21,18,7,8
11,2020-03-22,22,8,9
11,2020-03-23,36,12,9
11,2020-03-24,39,13,11
11,2020-03-25,44,14,14
11,2020-03-26,50,17,15
11,2020-03-27,59,19,15
11,2020-03-28,71,24,17
11,2020-03-29,88,25,17
11,2020-03-30,105,27,18
11,2020-03-31,115,28,20
11,2020-04-01,123,31,22
11,2020-04-02,148,32,22
11,2020-04-03,148,33,26
11,2020-04-04,153,34,26
11,2020-04-05,152,34,29
11,2020-04-06,151,36,33
11,2020-04-07,155,38,33
11,2020-04-08,151,38,36
11,2020-04-09,147,39,38
11,2020-04-10,145,41,39
11,2020-04-11,147,41,39
11,2020-04-12,163,41,40
11,2020-04-13,174,42,42
11,2020-04-14,175,42,43
11,2020-04-15,169,42,43
11,2020-04-16,168,42,43
11,2020-04-17,168,43,43
11,2020-04-18,165,43,44
11,2020-04-19,168,44,44
11,2020-04-20,168,44,45
11,2020-04-21,172,45,46
11,2020-04-22,170,45,47
11,2020-04-23,165,45,48
11,2020-04-24,165,45,50
11,2020-04-25,162,45,51
11,2020-04-26,160,45,52
11,2020-04-27,163,46,52
11,2020-04-28,163,48,53
11,2020-04-29,161,48,53
11,2020-04-30,155,48,55
11,2020-05-01,159,48,55
11,2020-05-02,159,48,55
11,2020-05-03,164,48,55
11,2020-05-04,161,48,56
11,2020-05-05,158,48,57
12,2020-03-19,2,0,1
12,2020-03-20,5,0,1
12,2020-03-21,5,0,1
12,2020-03-22,7,0,1
12,2020-03-23,8,0,1
12,2020-03-24,13,1,1
12,2020-03-25,11,2,1
12,2020-03-26,16,4,4
12,2020-03-27,18,5,5
12,2020-03-28,27,5,6
12,2020-03-29,29,5,6
12,2020-03-30,36,7,6
12,2020-03-31,40,9,6
12,2020-04-01,43,9,7
12,2020-04-02,49,10,7
12,2020-04-03,59,11,8
12,2020-04-04,62,13,10
12,2020-04-05,60,13,12
12,2020-04-06,65,13,12
12,2020-04-07,61,13,13
12,2020-04-08,58,13,14
12,2020-04-09,58,14,15
12,2020-04-10,57,16,17
12,2020-04-11,63,16,17
12,2020-04-12,64,16,18
12,2020-04-13,65,16,19
12,2020-04-14,64,16,19
12,2020-04-15,63,16,19
12,2020-04-16,63,16,19
12,2020-04-17,66,16,19
12,2020-04-18,72,16,19
12,2020-04-19,71,16,19
12,2020-04-20,74,16,19
12,2020-04-21,72,16,20
12,2020-04-22,69,16,20
12,2020-04-23,66,16,20
12,2020-04-24,53,16,20
12,2020-04-25,51,16,20
12,2020-04-26,51,16,20
12,2020-04-27,51,16,20
12,2020-04-28,48,16,20
12,2020-04-29,45,16,21
12,2020-04-30,41,16,22
12,2020-05-01,36,16,22
12,2020-05-02,32,16,22
12,2020-05-03,32,16,22
12,2020-05-04,32,16,22
12,2020-05-05,29,16,22
13,2020-03-19,49,18,0
13,2020-03-20,86,23,0
13,2020-03-21,128,35,0
13,2020-03-22,165,36,0
13,2020-03-23,215,52,0
13,2020-03-24,276,72,3
13,2020-03-25,286,77,8
13,2020-03-26,344,98,12
13,2020-03-27,438,114,16
13,2020-03-28,517,130,19
13,2020-03-29,623,157,26
13,2020-03-30,734,191,31
13,2020-03-31,787,213,43
13,2020-04-01,826,242,51
13,2020-04-02,889,263,61
13,2020-04-03,968,292,75
13,2020-04-04,993,307,86
13,2020-04-05,1045,317,92
13,2020-04-06,1124,335,117
13,2020-04-07,1037,345,133
13,2020-04-08,1095,364,141
13,2020-04-09,1040,374,151
13,2020-04-10,1099,404,157
13,2020-04-11,1077,413,170
13,2020-04-12,1149,422,172
13,2020-04-13,1167,430,179
13,2020-04-14,1172,442,196
13,2020-04-15,1188,457,206
13,2020-04-16,1178,473,225
13,2020-04-17,1219,486,236
13,2020-04-18,1185,495,245
13,2020-04-19,1123,502,251
13,2020-04-20,1133,523,270
13,2020-04-21,1137,530,290
13,2020-04-22,1138,537,320
13,2020-04-23,1142,552,329
13,2020-04-24,1115,569,354
13,2020-04-25,1091,575,363
13,2020-04-26,1114,579,367
13,2020-04-27,1124,588,382
13,2020-04-28,1091,595,393
13,2020-04-29,1094,603,401
13,2020-04-30,1051,609,410
13,2020-05-01,1045,610,416
13,2020-05-02,1065,610,418
13,2020-05-03,1070,614,423
13,2020-05-04,1046,618,431
13,2020-05-05,1008,621,440
14,2020-03-19,2,0,0
14,2020-03-20,0,0,1
14,2020-03-21,6,3,1
14,2020-03-22,16,5,1
14,2020-03-23,25,7,1
14,2020-03-24,28,12,1
14,2020-03-25,45,17,1
14,2020-03-26,50,20,1
14,2020-03-27,64,25,2
14,2020-03-28,83,33,2
14,2020-03-29,98,37,2
14,2020-03-30,99,38,7
14,2020-03-31,106,44,7
14,2020-04-01,123,51,8
14,2020-04-02,142,60,9
14,2020-04-03,143,66,11
14,2020-04-04,138,72,13
14,2020-04-05,149,75,16
14,2020-04-06,155,80,23
14,2020-04-07,161,80,26
14,2020-04-08,167,83,29
14,2020-04-09,167,85,31
14,2020-04-10,178,86,32
14,2020-04-11,176,87,34
14,2020-04-12,175,87,36
14,2020-04-13,172,87,37
14,2020-04-14,169,87,42
14,2020-04-15,167,88,47
14,2020-04-16,161,92,48
14,2020-04-17,156,94,50
14,2020-04-18,155,94,50
14,2020-04-19,162,96,51
14,2020-04-20,163,96,52
14,2020-04-21,165,97,53
14,2020-04-22,164,98,53
14,2020-04-23,161,99,54
14,2020-04-24,168,100,55
14,2020-04-25,168,100,56
14,2020-04-26,169,101,56
14,2020-04-27,169,101,56
14,2020-04-28,167,102,58
14,2020-04-29,164,102,60
14,2020-04-30,161,102,61
14,2020-05-01,162,103,61
14,2020-05-02,163,103,63
14,2020-05-03,164,103,63
14,2020-05-04,163,103,64
14,2020-05-05,166,103,64
15,2020-03-19,1,0,0
15,2020-03-20,2,0,0
15,2020-03-21,3,0,0
15,2020-03-22,3,1,0
15,2020-03-23,3,1,0
15,2020-03-24,5,2,0
15,2020-03-25,5,3,0
15,2020-03-26,4,3,0
15,2020-03-27,5,3,0
15,2020-03-28,6,3,0
15,2020-03-29,6,3,0
15,2020-03-30,9,3,0
15,2020-03-31,12,4,0
15,2020-04-01,12,5,0
15,2020-04-02,19,5,0
15,2020-04-03,22,7,0
15,2020-04-04,23,7,0
15,2020-04-05,25,8,0
15,2020-04-06,27,8,0
15,2020-04-07,24,9,0
15,2020-04-08,24,10,0
15,2020-04-09,25,10,0
15,2020-04-10,25,10,0
15,2020-04-11,25,10,0
15,2020-04-12,26,10,0
15,2020-04-13,27,10,0
15,2020-04-14,27,12,0
15,2020-04-15,26,12,0
15,2020-04-16,26,13,0
15,2020-04-17,21,13,0
15,2020-04-18,20,13,0
15,2020-04-19,25,13,0
15,2020-04-20,26,14,0
15,2020-04-21,28,14,1
15,2020-04-22,27,14,1
15,2020-04-23,24,14,4
15,2020-04-24,20,14,5
15,2020-04-25,20,14,5
15,2020-04-26,20,14,5
15,2020-04-27,25,14,6
15,2020-04-28,26,14,6
15,2020-04-29,26,14,6
15,2020-04-30,26,15,6
15,2020-05-01,26,15,6
15,2020-05-02,27,15,6
15,2020-05-03,27,15,6
15,2020-05-04,24,15,8
15,2020-05-05,25,16,9
16,2020-03-19,-1,0,0
16,2020-03-20,0,0,0
16,2020-03-21,2,1,0
16,2020-03-22,4,3,1
16,2020-03-23,6,5,1
16,2020-03-24,13,5,2
16,2020-03-25,23,6,4
16,2020-03-26,24,6,4
16,2020-03-27,32,8,4
16,2020-03-28,28,9,6
16,2020-03-29,36,11,7
16,2020-03-30,40,11,9
16,2020-03-31,37,11,10
16,2020-04-01,41,12,10
16,2020-04-02,42,13,11
16,2020-04-03,42,14,11
16,2020-04-04,42,15,11
16,2020-04-05,42,15,13
16,2020-04-06,40,15,14
16,2020-04-07,37,15,15
16,2020-04-08,37,16,16
16,2020-04-09,37,16,16
16,2020-04-10,36,17,16
16,2020-04-11,36,17,16
16,2020-04-12,36,17,16
16,2020-04-13,36,17,16
16,2020-04-14,36,17,16
16,2020-04-15,35,17,17
16,2020-04-16,33,17,17
16,2020-04-17,34,17,17
16,2020-04-18,33,17,17
16,2020-04-19,35,17,17
16,2020-04-20,34,17,18
16,2020-04-21,34,17,18
16,2020-04-22,32,17,18
16,2020-04-23,32,17,18
16,2020-04-24,31,17,18
16,2020-04-25,31,17,18
16,2020-04-26,31,17,18
16,2020-04-27,31,17,18
16,2020-04-28,30,17,19
16,2020-04-29,30,17,19
16,2020-04-30,26,17,19
16,2020-05-01,27,17,19
16,2020-05-02,27,17,19
16,2020-05-03,25,17,20
16,2020-05-04,26,18,20
16,2020-05-05,26,18,20
17,2020-03-19,2,0,0
17,2020-03-20,4,1,0
17,2020-03-21,6,3,0
17,2020-03-22,7,4,0
17,2020-03-23,9,5,0
17,2020-03-24,23,5,0
17,2020-03-25,32,5,0
17,2020-03-26,52,12,0
17,2020-03-27,60,14,0
17,2020-03-28,66,19,1
17,2020-03-29,74,24,3
17,2020-03-30,87,27,6
17,2020-03-31,87,30,9
17,2020-04-01,100,33,10
17,2020-04-02,107,35,11
17,2020-04-03,118,35,11
17,2020-04-04,122,35,11
17,2020-04-05,124,37,13
17,2020-04-06,126,38,15
17,2020-04-07,134,39,19
17,2020-04-08,146,41,21
17,2020-04-09,148,41,21
17,2020-04-10,150,42,21
17,2020-04-11,154,42,22
17,2020-04-12,161,42,23
17,2020-04-13,167,42,23
17,2020-04-14,176,43,25
17,2020-04-15,177,45,27
17,2020-04-16,176,45,27
17,2020-04-17,177,46,28
17,2020-04-18,179,48,28
17,2020-04-19,178,48,29
17,2020-04-20,177,48,32
17,2020-04-21,177,48,32
17,2020-04-22,177,48,33
17,2020-04-23,177,48,34
17,2020-04-24,172,48,37
17,2020-04-25,171,48,37
17,2020-04-26,167,48,40
17,2020-04-27,170,49,41
17,2020-04-28,167,49,41
17,2020-04-29,166,49,41
17,2020-04-30,160,50,43
17,2020-05-01,159,50,43
17,2020-05-02,158,50,43
17,2020-05-03,158,50,43
17,2020-05-04,157,50,43
17,2020-05-05,156,50,43
18,2020-03-19,0,0,0
18,2020-03-20,0,0,0
18,2020-03-21,0,0,0
18,2020-03-22,0,0,0
18,2020-03-23,0,0,0
18,2020-03-24,2,2,0
18,2020-03-25,7,5,0
18,2020-03-26,9,6,1
18,2020-03-27,11,6,2
18,2020-03-28,15,9,4
18,2020-03-29,17,9,4
18,2020-03-30,31,13,6
18,2020-03-31,38,15,8
18,2020-04-01,39,16,11
18,2020-04-02,39,17,14
18,2020-04-03,45,17,15
18,2020-04-04,49,20,16
18,2020-04-05,51,21,20
18,2020-04-06,60,23,23
18,2020-04-07,60,26,25
18,2020-04-08,58,26,27
18,2020-04-09,67,26,27
18,2020-04-10,74,27,29
18,2020-04-11,75,28,30
18,2020-04-12,75,28,32
18,2020-04-13,78,28,36
18,2020-04-14,79,28,36
18,2020-04-15,81,29,37
18,2020-04-16,78,29,38
18,2020-04-17,89,29,41
18,2020-04-18,91,30,42
18,2020-04-19,95,30,43
18,2020-04-20,95,30,44
18,2020-04-21,106,31,45
18,2020-04-22,99,31,49
18,2020-04-23,98,31,50
18,2020-04-24,98,31,52
18,2020-04-25,101,34,53
18,2020-04-26,104,34,54
18,2020-04-27,105,34,58
18,2020-04-28,100,34,59
18,2020-04-29,105,34,62
18,2020-04-30,103,34,62
18,2020-05-01,103,34,62
18,2020-05-02,102,34,62
18,2020-05-03,104,34,62
18,2020-05-04,103,35,62
18,2020-05-05,103,35,65
19,2020-03-19,1,0,0
19,2020-03-20,1,0,0
19,2020-03-21,4,0,0
19,2020-03-22,4,0,1
19,2020-03-23,6,1,2
19,2020-03-24,12,3,3
19,2020-03-25,16,4,3
19,2020-03-26,17,6,3
19,2020-03-27,17,6,3
19,2020-03-28,31,9,3
19,2020-03-29,35,11,3
19,2020-03-30,40,12,3
19,2020-03-31,41,12,3
19,2020-04-01,42,15,4
19,2020-04-02,41,15,4
19,2020-04-03,45,15,4
19,2020-04-04,47,15,7
19,2020-04-05,47,16,7
19,2020-04-06,49,17,9
19,2020-04-07,46,18,11
19,2020-04-08,48,19,11
19,2020-04-09,49,20,12
19,2020-04-10,48,22,12
19,2020-04-11,53,22,13
19,2020-04-12,54,22,14
19,2020-04-13,57,23,14
19,2020-04-14,59,23,16
19,2020-04-15,60,23,17
19,2020-04-16,62,23,18
19,2020-04-17,63,23,18
19,2020-04-18,67,23,20
19,2020-04-19,72,23,20
19,2020-04-20,76,25,21
19,2020-04-21,78,25,22
19,2020-04-22,78,25,22
19,2020-04-23,78,25,22
19,2020-04-24,82,26,22
19,2020-04-25,79,26,22
19,2020-04-26,80,26,22
19,2020-04-27,84,27,23
19,2020-04-28,83,27,24
19,2020-04-29,82,29,26
19,2020-04-30,87,30,28
19,2020-05-01,87,30,28
19,2020-05-02,87,30,28
19,2020-05-03,85,31,28
19,2020-05-04,86,31,28
19,2020-05-05,84,31,28
21,2020-03-19,0,11,2
21,2020-03-20,29,15,3
21,2020-03-21,20,15,4
21,2020-03-22,32,26,7
21,2020-03-23,35,28,13
21,2020-03-24,46,28,22
21,2020-03-25,95,38,27
21,2020-03-26,105,38,32
21,2020-03-27,112,41,34
21,2020-03-28,146,49,35
21,2020-03-29,162,57,37
21,2020-03-30,143,57,37
21,2020-03-31,162,59,42
21,2020-04-01,190,67,45
21,2020-04-02,208,75,63
21,2020-04-03,214,81,68
21,2020-04-04,257,87,71
